Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
MGMT 80-5 - Global and Cultural Environment of Business (-),Management,80,5,Open,0/40,Ihsen Ketata Aref,4,T Th | 10:20 AM - 12:00 PM,Rm 120 Alumni Science Hall,"Core Explorations :: Cultures and Ideas 3

LSB Core :: Undergraduate Business Core",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 80-6 - Global and Cultural Environment of Business (-),Management,80,6,Open,0/40,Brian Thomas,4,M W | 3:30 PM - 5:15 PM,Rm 307 Lucas Hall,"Core Explorations :: Cultures and Ideas 3

LSB Core :: Undergraduate Business Core",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 80S-1 - Global & Cultur Environ of Bus,Management,80S,1,Open,0/40,Long Le,4,M W F | 2:15 PM - 3:20 PM,Rm 019 Sobrato Residence,Core Explorations :: Cultures and Ideas 3,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 160-1 - Managing Human Dynamics in Organizations (-),Management,160,1,Open,0/40,Jennifer Faria,5,M W F | 10:30 AM - 11:35 AM,Rm 214 Bergin Hall,"LSB Core :: Undergraduate Business Core

Pathways :: Applied Ethics",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 160-2 - Managing Human Dynamics in Organizations (-),Management,160,2,Open,0/40,James Stryker,5,T Th | 10:20 AM - 12:00 PM,Rm 306 Kenna Hall,"LSB Core :: Undergraduate Business Core

Pathways :: Applied Ethics",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 160-3 - Managing Human Dynamics in Organizations (-),Management,160,3,Open,0/40,Esther Sackett,5,T Th | 3:50 PM - 5:30 PM,Rm 304 Kenna Hall,"LSB Core :: Undergraduate Business Core

Pathways :: Applied Ethics",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 160-4 - Managing Human Dynamics in Organizations (-),Management,160,4,Open,0/40,Jennifer Faria,5,M W F | 1:00 PM - 2:05 PM,Rm 306 Kenna Hall,"LSB Core :: Undergraduate Business Core

Pathways :: Applied Ethics",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 160-5 - Managing Human Dynamics in Organizations (-),Management,160,5,Open,0/40,Jennifer Faria,5,M W F | 2:15 PM - 3:20 PM,Rm 306 Kenna Hall,"LSB Core :: Undergraduate Business Core

Pathways :: Applied Ethics",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 160S-1 - Managing Human Dynamics in Organizations - LSP,Management,160S,1,Open,0/40,Esther Sackett,5,T Th | 2:00 PM - 3:40 PM,Rm 304 Kenna Hall,"LSB Core :: Undergraduate Business Core

Pathways :: Applied Ethics",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-1 - Strategic Analysis-The Business Capstone,Management,162,1,Open,0/40,Timothy Harris | Tim Harris,5,T Th | 10:20 AM - 12:00 PM,Rm 214 Kenna Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-2 - Strategic Analysis-The Business Capstone,Management,162,2,Open,0/40,Timothy Harris | Tim Harris,5,T Th | 12:10 PM - 1:50 PM,Rm 214 Kenna Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-3 - Strategic Analysis-The Business Capstone,Management,162,3,Open,0/40,Timothy Harris | Tim Harris,5,T Th | 2:00 PM - 3:40 PM,Rm 214 Kenna Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-4 - Strategic Analysis-The Business Capstone,Management,162,4,Open,0/40,Xiaoying Ji | Fiona Ji,5,M W F | 9:15 AM - 10:20 AM,Rm 304 Kenna Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-5 - Strategic Analysis-The Business Capstone,Management,162,5,Open,0/40,Xiaoying Ji | Fiona Ji,5,M W F | 11:45 AM - 12:50 PM,Rm 309 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-6 - Strategic Analysis-The Business Capstone,Management,162,6,Open,0/40,Xiaoying Ji | Fiona Ji,5,M W F | 1:00 PM - 2:05 PM,Rm 309 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-7 - Strategic Analysis-The Business Capstone,Management,162,7,Open,0/40,Sylvia Flatt,5,T Th | 2:00 PM - 3:40 PM,Rm 209 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-8 - Strategic Analysis-The Business Capstone,Management,162,8,Open,0/40,Susan Stryker,5,T Th | 12:10 PM - 1:50 PM,Rm 105 O'Connor Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162-9 - Strategic Analysis-The Business Capstone,Management,162,9,Open,0/40,Shaohua Lu,5,M W | 3:30 PM - 5:15 PM,Rm 306 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 162S-1 - Strategic Analysis-The Business Capstone,Management,162S,1,Open,0/40,Zhe Xing | Adele Xing,5,T Th | 2:00 PM - 3:40 PM,Rm 105 O'Connor Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 164-1 - Introduction to Entrepreneurship (-),Management,164,1,Open,0/40,Andy El-Zayaty,5,M W | 3:30 PM - 5:15 PM,Rm 133 Vari Hall,"Pathways :: Design Thinking

Pathways :: Vocation",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 170-1 - International Management (-),Management,170,1,Open,0/40,Majid Nik Tehrani,5,T Th | 12:10 PM - 1:50 PM,Rm 111 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 172-1 - Social Entrepreneurship (-),Management,172,1,Open,0/40,Long Le,5,M W F | 1:00 PM - 2:05 PM,Rm 019 Sobrato Residence,Pathways :: Design Thinking,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"MGMT 173-1 - Resources, Food and the Environment",Management,173,1,Open,0/40,Gregory Baker,5,M W | 3:30 PM - 5:15 PM,Rm 128 Vari Hall,"Pathways :: Design Thinking

Pathways :: Feeding the World

Pathways :: Global Health

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MGMT 173-/ECON 101-1
MGMT 174-1 - Social Psychology of Leadership (-),Management,174,1,Open,0/40,Lisa Shannon,5,T Th | 2:00 PM - 3:40 PM,Rm 102 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 180-1 - Negotiation Skills in Business,Management,180,1,Open,0/40,Jo-Ellen Zeitlin | Jo-Ellen Pozner,5,M W | 3:30 PM - 5:15 PM,Rm 310 Lucas Hall,Pathways :: Design Thinking,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 198-1 - Internship/Practicum (-),Management,198,1,Closed,0/0,Xiaoying Ji | Fiona Ji,1 - 5,,,,Internship,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 198E-1 - Internship in Entrepreneurship,Management,198E,1,Open,0/25,Majid Nik Tehrani,5,T Th | 5:40 PM - 7:20 PM,Rm 101 Alameda hall,,Internship,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 916A-1 - Sustaining Impact as a Leader,Management,916A,1,Open,0/30,Barry Posner,3,Th | 8:00 AM - 6:00 PM | 03/26/2026 - 03/26/2026,,,Experiential,In-Person,2026-02-16,2026-03-26,Winter 2026 Quarter,
MGMT 3000B-1 - Leading People & Organizations - Part 2,Management,3000B,1,Open,0/30,"Esther Sackett

Phyllis Brock",4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-01,2026-03-15,Winter 2026 Quarter,
MGMT 3050-1 - CORE: Strategic Analysis,Management,3050,1,Open,0/35,Sylvia Flatt,4,T Th | 5:45 PM - 7:20 PM,Rm 209 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-06,2026-03-20,Winter 2026 Quarter,
MGMT 3050-2 - CORE: Strategic Analysis,Management,3050,2,Open,0/35,Shaohua Lu,4,M W | 5:45 PM - 7:20 PM,Rm 209 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 3512-1 - Leadership of Dynamic Organizations,Management,3512,1,Open,0/25,Francine Gordon | Francine Gordon,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MGMT 3512-/MGMT 3512-2
MGMT 3544-1 - Strategic Business Negotiations,Management,3544,1,Open,0/30,Jo-Ellen Zeitlin | Jo-Ellen Pozner,4,M W | 7:35 PM - 9:10 PM,Rm 207 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MGMT 3548-1 - Social Benefit Entrepreneurship,Management,3548,1,Open,0/20,Long Le,4,T Th | 7:35 PM - 9:10 PM,Rm 310 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MGMT 3548-/MGMT 3548-2
MGMT 3548-2 - Social Benefit Entrepreneurship,Management,3548,2,Open,0/10,Long Le,4,T Th | 7:35 PM - 9:10 PM,Rm 310 Lucas Hall,Graduate Business :: OMBA Anywhere,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MGMT 3548-/MGMT 3548-1
MGMT 3551-1 - Coaching for Leadership Development,Management,3551,1,Open,0/30,Phyllis Brock,2,"F | 5:00 PM - 9:00 PM | 01/09/2026 - 01/09/2026

F | 5:00 PM - 9:00 PM | 03/06/2026 - 03/06/2026

Sa | 9:00 AM - 2:00 PM | 02/14/2026 - 02/14/2026

Sa | 9:00 AM - 2:00 PM | 02/21/2026 - 02/21/2026",Rm 307 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-09,2026-03-20,Winter 2026 Quarter,MGMT 3551-/MGMT 3551-2
MGMT 3551-2 - Coaching for Leadership Development,Management,3551,2,Open,0/30,Phyllis Brock,2,"F | 5:00 PM - 9:00 PM | 01/09/2026 - 01/09/2026

F | 5:00 PM - 9:00 PM | 03/06/2026 - 03/06/2026

Sa | 9:00 AM - 2:00 PM | 02/14/2026 - 02/14/2026

Sa | 9:00 AM - 2:00 PM | 02/21/2026 - 02/21/2026",Rm 307 Lucas Hall,,Lecture,In-Person,2026-01-09,2026-03-20,Winter 2026 Quarter,MGMT 3551-/MGMT 3551-1
MGMT 3802-1 - Entrepreneurial Opportunities and Innovation,Management,3802,1,Open,0/25,Andy El-Zayaty,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MGMT 3802-/MGMT 3802-2
MILS 12-1 - Introduction to the Profession of Arms,Military Science,12,1,Open,0/20,Paulette Ocampo,3,T Th | 8:30 AM - 10:10 AM,Rm 231 Aloysius Varsi Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MILS 12-2 - Introduction to the Profession of Arms,Military Science,12,2,Open,0/24,Paulette Ocampo,3,W | 2:15 PM - 5:00 PM,Rm 231 Aloysius Varsi Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MILS 12-/MILS 132-2/MILS 22-2/MILS 142-2
"MILS 22-1 - Army Doctrine, Team Development and Decision Making",Military Science,22,1,Open,0/20,Eduardo Lugo,3,T Th | 8:30 AM - 10:10 AM,Rm 114 Aloysius Varsi Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"MILS 22-2 - Army Doctrine, Team Development and Decision Making",Military Science,22,2,Open,0/24,Eduardo Lugo,3,W | 2:15 PM - 5:00 PM,Rm 231 Aloysius Varsi Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MILS 22-/MILS 12-2/MILS 132-2/MILS 142-2
MILS 132-1 - Applied Leadership in Small Unit Operations,Military Science,132,1,Open,0/20,Daniel Ganoe,4,T Th | 10:20 AM - 12:00 PM,Rm 114 Aloysius Varsi Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MILS 132-2 - Applied Leadership in Small Unit Operations,Military Science,132,2,Open,0/24,Daniel Ganoe,4,W | 2:15 PM - 5:00 PM,Rm 231 Aloysius Varsi Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MILS 132-/MILS 12-2/MILS 22-2/MILS 142-2
MILS 142-1 - Company Grade Leadership,Military Science,142,1,Open,0/20,David Von Bargen,4,T Th | 10:20 AM - 12:00 PM,Rm 231 Aloysius Varsi Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MILS 142-2 - Company Grade Leadership,Military Science,142,2,Open,0/24,David Von Bargen,4,W | 2:15 PM - 5:00 PM,Rm 231 Aloysius Varsi Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MILS 142-/MILS 12-2/MILS 132-2/MILS 22-2
MILS 176-1 - US Military History,Military Science,176,1,Open,0/24,Eduardo Lugo,3,T Th | 10:20 AM - 12:00 PM,,"Pathways :: American Studies

Pathways :: Leading People, Organizations and Social Change",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MILS 199-1 - Independent Study,Military Science,199,1,Open,0/10,David Von Bargen,3,T Th | 2:00 PM - 3:40 PM,Rm 231 Aloysius Varsi Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 165-1 - Customer-Centric Retailing (-),Marketing,165,1,Open,0/25,Aditi Bajaj,5,M W F | 2:15 PM - 3:20 PM,Rm 306 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 169-1 - Adv Retail Studies Seminar,Marketing,169,1,Closed,0/0,Kirthi Kalyanam,5,T Th | 10:20 AM - 12:00 PM,Rm 209 O'Connor Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 169-2 - Adv Retail Studies Seminar,Marketing,169,2,Closed,0/0,Kirthi Kalyanam,5,T Th | 12:10 PM - 1:50 PM,Rm 209 O'Connor Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 174-1 - AI for Customer Analytics,Marketing,174,1,Open,0/25,Shunyao Yan,5,M W F | 2:15 PM - 3:20 PM,Rm 206 Lucas Hall,Pathways :: The Digital Age,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 175-1 - Internet Marketing and E-commerce (-),Marketing,175,1,Open,0/25,Patrick Williams,5,T Th | 2:00 PM - 3:40 PM,Rm 208 Lucas Hall,Pathways :: The Digital Age,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 178-1 - Marketing Across Cultures (-),Marketing,178,1,Open,0/25,Rick Rasmussen,5,M W F | 3:30 PM - 4:35 PM,Rm 206 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181-1 - Principles of Marketing (-),Marketing,181,1,Open,0/25,Peng Liu,5,T Th | 8:30 AM - 10:10 AM,Rm 207 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181-2 - Principles of Marketing (-),Marketing,181,2,Open,0/25,Peng Liu,5,T Th | 12:10 PM - 1:50 PM,Rm 207 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181-3 - Principles of Marketing (-),Marketing,181,3,Open,0/25,Shunyao Yan,5,M W F | 9:15 AM - 10:20 AM,Rm 207 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181-4 - Principles of Marketing (-),Marketing,181,4,Open,0/25,Zijing Zhang,5,M W F | 11:45 AM - 12:50 PM,Rm 206 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181-5 - Principles of Marketing (-),Marketing,181,5,Open,0/25,Zijing Zhang,5,M W F | 2:15 PM - 3:20 PM,Rm 307 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181-6 - Principles of Marketing (-),Marketing,181,6,Open,0/25,Jang Won Choi | Jangwon Choi,5,T Th | 2:00 PM - 3:40 PM,Rm 306 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181-7 - Principles of Marketing (-),Marketing,181,7,Open,0/25,Jang Won Choi | Jangwon Choi,5,T Th | 3:50 PM - 5:30 PM,Rm 306 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 181S-1 - Principles of Marketing,Marketing,181S,1,Open,0/42,Shunyao Yan,5,M W F | 10:30 AM - 11:35 AM,Rm 207 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 182-1 - Analysis for Marketing Decisions (-),Marketing,182,1,Open,0/25,Peng Liu,5,T Th | 10:20 AM - 12:00 PM,Rm 207 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 182-2 - Analysis for Marketing Decisions (-),Marketing,182,2,Open,0/25,Peng Liu,5,T Th | 3:50 PM - 5:30 PM,Rm 206 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 182-3 - Analysis for Marketing Decisions (-),Marketing,182,3,Open,0/25,Sujata Ramnarayan,5,M W F | 2:15 PM - 3:20 PM,Rm 209 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 183-1 - Customer Behavior,Marketing,183,1,Open,0/25,Miwa Merz,5,T Th | 2:00 PM - 3:40 PM,Rm 206 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 183-2 - Customer Behavior,Marketing,183,2,Open,0/25,Miwa Merz,5,T Th | 12:10 PM - 1:50 PM,Rm 206 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 185-1 - Sales Management (-),Marketing,185,1,Open,0/25,Bhavna Sharma,5,M W F | 9:15 AM - 10:20 AM,Rm 209 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 192-1 - Marketing Analytics,Marketing,192,1,Open,0/25,Sujata Ramnarayan,5,M W F | 9:15 AM - 10:20 AM,Rm 208 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 198-1 - Internship (-),Marketing,198,1,Closed,0/0,Peng Liu,1 - 3,,,,Internship,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 2505-1 - Data Driven Marketing using R,Marketing,2505,1,Open,0/25,Sujata Ramnarayan,4,M W | 5:45 PM - 7:20 PM,Rm 307 Lucas Hall,Graduate Business :: On-campus MS Business Analytics,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 2505-2 - Data Driven Marketing using R,Marketing,2505,2,Open,0/25,Sujata Ramnarayan,4,M W | 7:35 PM - 9:10 PM,Rm 307 Lucas Hall,Graduate Business :: On-campus MS Business Analytics,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MKTG 2505-/MKTG 2505-3
MKTG 2505-3 - Data Driven Marketing using R,Marketing,2505,3,Open,0/10,Sujata Ramnarayan,4,M W | 7:35 PM - 9:10 PM,Rm 307 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MKTG 2505-/MKTG 2505-2
MKTG 2505-4 - Data Driven Marketing using R,Marketing,2505,4,Open,0/20,Xiaojing Dong,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 2505-/MKTG 2505-5/MKTG 2505-6
MKTG 2505-5 - Data Driven Marketing using R,Marketing,2505,5,Open,0/10,Xiaojing Dong,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 2505-/MKTG 2505-4/MKTG 2505-6
MKTG 3000-1 - CORE: Marketing Is Everything,Marketing,3000,1,Open,0/30,Juan Montermoso,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,
MKTG 3000-2 - CORE: Marketing Is Everything,Marketing,3000,2,Open,0/30,Aditi Bajaj,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,
MKTG 3201-1 - Sports Marketing,Marketing,3201,1,Closed,0/0,,4,T Th | 7:35 PM - 9:10 PM,Rm 308 Lucas Hall,Graduate Business :: On-campus MS Sports Business,Lecture,Hybrid,2026-01-05,2026-03-20,Winter 2026 Quarter,
MKTG 3554-1 - Analyzing Customers and Markets,Marketing,3554,1,Open,0/20,Michael Merz,4,T Th | 7:35 PM - 9:10 PM,Rm 309 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MKTG 3554-/MKTG 3554-2
MKTG 3554-2 - Analyzing Customers and Markets,Marketing,3554,2,Open,0/10,Michael Merz,4,T Th | 7:35 PM - 9:10 PM,Rm 309 Lucas Hall,Graduate Business :: On-campus MS Marketing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MKTG 3554-/MKTG 3554-1
MKTG 3572-1 - Product Management - Concept to Execution,Marketing,3572,1,Open,0/25,Patrick Williams,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 3572-/MKTG 3572-2
MKTG 3572-2 - Product Management - Concept to Execution,Marketing,3572,2,Open,0/15,Patrick Williams,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 3572-/MKTG 3572-1
MKTG 3596-1 - Integrated Market Communications,Marketing,3596,1,Open,0/25,Charles Byers,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 3596-/MKTG 3596-3/MKTG 3596-2
MKTG 3596-2 - Integrated Market Communications,Marketing,3596,2,Open,0/5,Charles Byers,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 3596-/MKTG 3596-1/MKTG 3596-3
MKTG 3596-3 - Integrated Market Communications,Marketing,3596,3,Open,0/5,Charles Byers,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 3596-/MKTG 3596-1/MKTG 3596-2
MKTG 3801-1 - Social Media Marketing,Marketing,3801,1,Open,0/25,Yuchi Zhang,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 3801-/MKTG 3801-2/MKTG 3801-3
MKTG 3801-2 - Social Media Marketing,Marketing,3801,2,Open,0/5,Yuchi Zhang,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,MKTG 3801-/MKTG 3801-1/MKTG 3801-3
MUSC 1-1 - Music Theory I (-),Music,1,1,Open,0/16,Jason Gallardo,4,M W F | 9:15 AM - 10:20 AM,Rm 119 Music And Dance,Core Explorations :: Arts,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 1A-1 - Musicianship I,Music,1A,1,Open,0/18,William Stevens,4,M W F | 3:30 PM - 4:35 PM,Rm 233 Music And Dance,Core Explorations :: Arts,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 2-1 - Music Theory II,Music,2,1,Open,0/16,Jason Gallardo,4,M W F | 10:30 AM - 11:35 AM,Rm 119 Music And Dance,Core Explorations :: Arts,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 2A-1 - Musicianship II,Music,2A,1,Open,0/18,William Stevens,4,M W F | 2:15 PM - 3:20 PM,Rm 233 Music And Dance,Core Explorations :: Arts,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 7-1 - Introduction to Listening: Global Music (-),Music,7,1,Open,0/28,Alexander Nunes,4,T Th | 8:30 AM - 10:10 AM,Rm 119 Music And Dance,Core Explorations :: Cultures and Ideas 3,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 8-1 - Introduction to Listening: Western Music (-),Music,8,1,Open,0/28,,4,M W F | 1:00 PM - 2:05 PM,Rm 119 Music And Dance,"Core Explorations :: Arts

Pathways :: Beauty",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 10-1 - Introduction to Listening: Jazz,Music,10,1,Open,0/23,Carl Schultz,4,T Th | 12:10 PM - 1:50 PM,Rm 119 Music And Dance,Core Explorations :: Diversity: US Perspectives,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 11A-1 - Cultures and Ideas I (-),Music,11A,1,Open,0/25,,4,T Th | 10:20 AM - 12:00 PM,Rm 119 Music And Dance,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 16-1 - Music at Noon,Music,16,1,Open,0/99,Teresa McCollough,1,W | 11:45 AM - 12:50 PM,Rm 103 Music And Dance - Recital Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MUSC 16-/MUSC 116-1
MUSC 34-1 - Beginning Voice Class (-),Music,34,1,Open,0/16,Nancy Wait-Kromm,4,T Th | 12:10 PM - 1:50 PM,Rm 106 Music And Dance - Rehearsal Hall,Core Explorations :: Arts,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 116-1 - Music at Noon,Music,116,1,Open,0/99,Teresa McCollough,1,W | 11:45 AM - 12:50 PM,Rm 103 Music And Dance - Recital Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,MUSC 116-/MUSC 16-1
MUSC 117-1 - Contemporary Musical Style and Practice,Music,117,1,Open,0/18,Teresa McCollough,5,T Th | 2:00 PM - 3:40 PM,Rm 119 Music And Dance,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
MUSC 131-1 - Music Writing and Research,Music,131,1,Open,0/16,Christina Zanfagna,5,T Th | 12:10 PM - 1:50 PM,Rm 231 Mayer Theatre,"Core Integrations :: Advanced Writing

Pathways :: Justice and the Arts",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
